id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_a_03284,"I wanted to throw something, anything, to release the tension in my body.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01484,"`` I'm fine, '' Amanda said forcefully, shrugging off her hand.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02020,Who loses a sock?,1.0,0.0,0.0,0.0,1.0
eng_train_track_a_01487,"And all of the other daily dramas that are taking up the forefront of my mind -- jobs and friends and family and bills and snow and more about the jobs -- all of these things are nothing to my heart, which just keeps on beating, keeps on doing its job.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03559,"My hands trembled, the sadness overwhelming me, and the fear of what was to come made it impossible to focus.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03586,"She looked at me with a strange expression, as if she knew something I didn't.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01202,She ignored my messages all day.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_307,"I worked so hard, and they didn’t even acknowledge it.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00090,"""That's were those people went missing"".",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01397,It was long; about two feet in length with sights and bulbs coming out of it in every direction.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00977,I was on a date with this woman.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02206,"They fit the intended recipient, but are entirely too big for my feet.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02732,"Well, I was being nice and throwing our trash away at Sonic... he started to back up, so I slammed my hands on the front of the car, so he started to pull forward... I laughed, finding it funny, and then I slowly realized that the car was against my shins and my feet were under the bumper of the car.......",0.0,1.0,0.0,0.0,1.0
synthetic_anger_044,She took credit for what I had done!,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03627,"The anger in my chest burned like fire, and I felt like I was ready to explode.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02554,I tried to fight but I received a strong hit on my back of the head and everything around became so dark.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_00160,We stop dead in our tracks.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01362,The trap door was wide open.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01122,"`` Yes, '' I said, the old mask of indifference placed on my face.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01117,I shall now write an abridged version of the second chapter: Chapter 2 I blinked and rubbed my eyes.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00986,"It was several years later that I realized that I had probably narrowly avoided being molested, kidnapped, or worse.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01825,My ex-boyfriend was just a horrible liar.,1.0,0.0,0.0,1.0,0.0
eng_train_track_a_01440,It also hurts to turn my neck in any direction.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00609,You are the demon.,1.0,1.0,0.0,0.0,1.0
eng_train_track_a_03815,"My breath caught in my throat as I looked into the empty space ahead, the fear of the unknown overwhelming me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02929,"I was so angry I couldn't even look at him, the frustration and hurt welling up inside me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02402,"The assault ended abruptly, the pistol dropped from my hands and hit the soggy grass with a heavy thump.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02971,I couldn't shake the feeling that someone was watching me.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_470,Their behavior is childish and unprofessional.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02344,"He happened to be wearing two leather jackets at the time, so the machete only cut halfway through his arm right below the elbow.",0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01645,As my eyes adjusted I found a dark pair of goggles looking back at me.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01074,I have many memories of him sitting across from me and sucking on a pig's foot while I wrinkled my nose in disgust.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00993,My feet still get rubbed at the end of the day and when we go out to eat its still my choice.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00546,"`` That $ smell, '' I said softly, closing my eyes and feeling it rush over me as Xavier smiled down at me and shook his head slightly.",0.0,0.0,1.0,0.0,0.0
synthetic_surprise_034,The envelope contained a handwritten letter from my grandma.,0.0,0.0,1.0,1.0,1.0
eng_train_track_a_02002,So now my knee is hyperextended and it hurts like a bitch.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_03265,"The sadness felt like a weight I couldn't escape, and the fear of facing the truth made it even harder to bear.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03232,"The sadness in the room was suffocating, and the fear of what was to come next filled every corner of my mind.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03159,"The clock ticked loudly in the silence, every second stretching longer than the last.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00787,It never came up.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00206,"Ok, I'll tell you something which is both very creepy and very, very real.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01115,The mechanic charged me for repairs that didn’t fix the problem.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00043,Spirit-search my heart,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02240,It was super cool and the girl who I offered it to was super sweet (and actually sent me some tea and a lipstick in return).,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00858,"We all refer to it as the witch scream, and to this day I have no idea what made it.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00104,It was decent music but felt so much like just someone hit play on a playlist with commercials and walked away.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02723,Or the darkness in my eyes.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01431,This made matters worse.,1.0,1.0,0.0,1.0,0.0
synthetic_anger_271,They completely misrepresented my intentions.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03092,"The more I thought about it, the heavier the sadness became, and the fear of what might happen next tightened in my chest.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03280,Sometimes I wonder if I'm really happy or just comfortable.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01241,The neighbor’s kids keep playing on my lawn.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01059,They keep calling me with spam offers even after I asked them to stop.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02179,It better not be for my parenting.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01379,I smoke weed alone I have a tendency to become hungry.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01575,"Today, I got my hands dirty with the boys shoveling dirt, tossing rocks, and gathering up bits of rotten wood, all of which the excavator dug up yesterday and left in a big, unsightly pile.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00256,Met a lot of random canadians that night.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01316,She used my towel without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00616,I remember waiting for him to fall down.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01999,"When we got up this morning, I could hardly move, and now EVERYTHING from the base of my skull to my waist hurts and my right arm isn't quite right.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00601,"A couple of years ago, I decided to go with my then girlfriend to my cities biggest music store.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03100,My heart stopped for a moment as I saw the figure standing in the doorway.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02212,"This week, I've found myself on my knees, crying for no reason.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01649,My head smashed into the roof of it hard enough to drive every thought from my head.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01813,"I couldn't make out any clear distinct facial features, but I could see two darker circles where eyes would be, and a small oblong shape for a mouth.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02919,I couldn't shake the thought of what might happen next.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03493,"With clenched teeth, I turned and walked away, trying to cool the fire inside.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01154,The cashier gave me the wrong change and acted like it was my fault.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02507,One jumped on my leg and bit me.,1.0,1.0,0.0,0.0,1.0
eng_train_track_a_01834,An OBE is an Out of Body Experience.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01443,Well one time he actually fell asleep (foot still on gas pedal) and I was actually steering the truck for a few good miles.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_006,The blatant disrespect is infuriating!,1.0,0.0,0.0,0.0,0.0
synthetic_anger_168,The constant interruptions are maddening.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_367,They refused to admit they were wrong.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01690,The line went dead.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_02727,She sat me in the chair and spent a total of 30 seconds looking in my mouth.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03169,"I jumped as the phone rang, the sound so jarring it made my heart race.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01993,"One day during practice, the question was read, ""Finish, the opening line of the traditional American song which begins, 'I wish I was-'""",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01423,"In that instant, this is what went through my brain.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01836,"My head whipped around, and there it was.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01219,He spilled wine on my carpet and didn’t clean it up.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03161,"I couldn’t stop shaking, the sadness in my chest mixing with the fear of what was to come.",0.0,0.0,1.0,1.0,0.0
synthetic_anger_334,I’m furious at how they completely disregarded my feelings.,1.0,0.0,0.0,0.0,0.0
synthetic_surprise_050,A stranger paid for my coffee while I was in line.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01145,I'm finally going to be going back to work... haven't been able to work because of my knee.,0.0,1.0,1.0,1.0,0.0
eng_train_track_a_01063,She broke my favorite mug and didn't even apologize.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00900,I can't believe she went behind my back and told everyone about my plans.,1.0,1.0,0.0,0.0,0.0
synthetic_surprise_146,A handwritten note saying 'Have a great day!' was on my coffee cup.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00902,"Plus, writing it down helped to cement it in my heart.",0.0,0.0,1.0,0.0,0.0
synthetic_anger_030,Their incompetence cost us the deal.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00278,They ended up suspending girls as well.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00881,"My left clav essentially blew up, but it didn't stop there.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01469,We are earths last hope against extinction.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_03477,"I felt my entire body tense, waiting for something to go horribly wrong.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01380,Clearly we made a good crime-fighting team.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03264,"I could feel my body tense as footsteps echoed in the hallway, though I was alone.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03199,"The fear of losing everything made the sadness feel even heavier, and I couldn’t bear the thought of it.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02984,"Surprise took me by complete shock, and I felt like I was in a dream.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_356,How dare they dismiss me like that?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01435,"Probably going to get buried, spooky as hell, and very real.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01273,See my thumbs.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02629,- I once caught him eating a vat...a VAT of uncooked rice covered in peanut butter.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01269,trying to put some gel on my head.,0.0,0.0,0.0,0.0,0.0
synthetic_surprise_127,A snowman appeared in the park overnight.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01392,"""Well I have loads, you can share mine"".",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01140,She ignored my calls and messages for days.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01780,for puttin my heart into it n come out cryin n sad.,0.0,0.0,0.0,1.0,0.0
synthetic_anger_312,The lies they told me were absolutely outrageous.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_369,They showed no regard for my feelings.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00916,"My friend didn't invite me to the party, but they invited everyone else.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_03093,The fear of something going wrong kept me on edge the entire time.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03400,"My stomach turned, and I felt the blood drain from my face as I heard footsteps behind me.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01058,"I was waiting in line, and someone cut right in front of me.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01063,It hurt so much.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00173,You can tell he puts *a lot* of time into it.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01651,"He stops, scribbling down my number all quick, takes my hand-OMG, it was like I stuck my hand in a socket... electric!!!",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_01019,"I think I could've laughed my head off that night, except that I had to keep my head in place so I could laugh some more, haha.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01373,She keeps monopolizing the conversation.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_108,The sheer disrespect is infuriating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00862,It was the first blog of many that I wrote about having cancer on my nose.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03692,"I was surprised at how quickly things turned around, and it left me feeling dizzy.",0.0,0.0,1.0,0.0,1.0
synthetic_surprise_013,The magician pulled a rabbit out of his hat.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00313,My brain screams at me as I force myself to sit on the toilet lid.,1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00086,"Made sense, they removed all identifiable information.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_03511,"The shadows seemed to grow darker and longer, and I felt the fear wrap around me.",0.0,0.0,1.0,0.0,1.0
synthetic_surprise_003,The lottery numbers matched exactly!,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00471,I hope your baby fucking dies.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03524,"The anger burned inside me, and I struggled to keep it under control.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02736,"You guys were asking me, why am i so quiet and you guys are not use to me shutting my mouth.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00910,Her constant lying is exhausting. Why can't she just tell the truth?,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_03609,I couldn't stop the cold feeling creeping up my spine as I waited in the darkness.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00472,Nothing but the dark.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01621,"I spent the night in my room, then went to bed.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03136,"Every second felt like an eternity, the fear in my heart building as the sadness threatened to pull me under.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02266,"Along with Pete Seeger and Jim White, BSP was one of the first shows that S ren went to ( out of my belly ).",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00718,- I would wake up in the middle of the night and my bedroom would be super bright.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02563,I really need it for my face as I'm getting a little wind burn.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01539,it was really strange since I braced to hit the wall and ended up falling to the ground.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02170,I used to work for a UK energy company and through asking the right people the right questions I learned about the distribution gap.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01049,"I started out the run, and before too long something caught my eye in the snow.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_03294,"I wanted to believe things could get better, but the sadness and fear clouded my judgment, leaving me uncertain.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02787,My thoughts raced as I tried to make sense of what had just happened.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02855,"I stood there, frozen, unable to move as the moment passed.",0.0,1.0,0.0,0.0,1.0
